"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
662,"Spain","Female",54,1,187997.15,1,"No","No",111442.71,"Si"
724,"Germany","Male",54,8,172192.49,1,"Si","Si",136902.01,"No"
581,"Germany","Male",38,1,133105.47,1,"Si","No",105732.9,"Si"
685,"Spain","Male",38,4,0,2,"Si","Si",35884.91,"No"
595,"France","Male",46,10,0,1,"Si","No",73489.15,"Si"
588,"France","Female",21,8,0,2,"Si","Si",110114.19,"No"
647,"Germany","Male",35,3,192407.97,1,"Si","Si",40145.28,"No"
785,"Germany","Female",38,9,107199.75,1,"No","No",146398.51,"No"
794,"Germany","Female",55,6,115796.7,1,"Si","No",160526.36,"Si"
823,"France","Male",37,5,164858.18,1,"Si","Si",173516.71,"No"
687,"Germany","Male",38,4,117633.28,1,"No","Si",88396.6,"No"
850,"France","Female",28,9,0,2,"Si","No",185821.41,"No"
496,"France","Female",36,7,0,2,"No","No",108098.28,"No"
527,"Germany","Female",30,6,126663.51,1,"Si","Si",162267.91,"No"
758,"France","Female",33,7,0,1,"Si","No",188156.34,"No"
685,"France","Female",33,6,0,2,"No","Si",186785.01,"No"
655,"Germany","Female",30,1,83173.98,2,"Si","Si",184259.6,"No"
747,"France","Female",40,3,0,1,"No","No",57817.84,"Si"
601,"Spain","Male",24,7,0,2,"No","No",144660.42,"No"
477,"France","Male",22,5,82559.42,2,"No","No",163112.9,"Si"
558,"France","Male",32,5,73494.21,1,"No","No",136301.1,"No"
586,"Spain","Male",29,2,132450.24,1,"Si","Si",36176.63,"No"
850,"France","Male",49,6,128663.9,1,"Si","No",65769.3,"Si"
505,"France","Female",36,2,79951.9,1,"No","Si",174123.16,"Si"
591,"Germany","Female",51,8,132508.3,1,"Si","Si",161304.68,"Si"
761,"Germany","Female",38,1,120530.13,2,"Si","No",109394.62,"No"
554,"France","Female",35,10,74988.59,2,"No","Si",190155.13,"No"
774,"France","Female",47,6,94722.88,1,"No","Si",61450.96,"No"
771,"Spain","Female",33,5,0,2,"Si","No",8673.43,"No"
792,"France","Male",31,6,71269.89,2,"No","Si",125912.77,"No"
673,"Germany","Female",41,9,98612.1,1,"Si","No",151349.35,"No"
765,"France","Male",40,6,138033.55,1,"Si","Si",67972.45,"No"
748,"France","Female",41,2,91621.69,1,"Si","Si",71139.31,"No"
422,"France","Male",54,3,140014.42,1,"No","Si",86350.97,"No"
568,"Spain","Male",27,5,126815.97,2,"No","Si",118648.12,"No"
502,"France","Female",64,3,139663.37,1,"No","Si",100995.11,"No"
524,"France","Female",28,7,0,2,"No","Si",147100.72,"No"
689,"France","Male",34,1,165312.27,1,"Si","No",155495.63,"No"
661,"France","Male",26,8,0,2,"No","No",196875.87,"No"
606,"Spain","Male",33,8,0,2,"Si","Si",63176.77,"No"
678,"Germany","Female",54,1,123699.28,2,"No","Si",105221.76,"No"
636,"Germany","Female",29,3,97325.15,1,"No","Si",131924.38,"No"
647,"France","Male",32,5,97041.16,1,"Si","Si",23132.73,"No"
732,"France","Male",36,5,0,2,"Si","No",161428.25,"No"
646,"France","Male",50,0,104129.24,2,"Si","No",181794.86,"Si"
559,"France","Female",43,1,0,1,"No","Si",86634.3,"No"
581,"France","Male",28,3,104367.5,1,"Si","Si",29937.75,"No"
565,"France","Male",46,7,135369.71,1,"No","Si",140130.22,"No"
657,"Spain","Female",41,6,112119.48,1,"Si","No",17536.82,"No"
847,"France","Male",66,7,123760.68,1,"No","Si",53157.16,"No"
558,"France","Female",41,6,0,1,"Si","Si",143585.29,"Si"
596,"Spain","Male",57,6,0,2,"Si","Si",72402,"No"
579,"France","Male",39,5,0,2,"No","Si",39891.84,"No"
694,"Spain","Male",31,5,0,1,"Si","No",35593.18,"No"
729,"Spain","Female",42,7,0,2,"Si","No",58268.2,"Si"
480,"France","Female",42,1,152160.21,2,"Si","No",101778.9,"No"
666,"France","Female",59,5,0,2,"Si","Si",185123.09,"No"
575,"France","Male",24,2,0,2,"Si","Si",119927.81,"No"
850,"France","Male",36,3,0,2,"Si","No",195033.07,"No"
740,"France","Male",36,4,172381.8,1,"Si","Si",86480.29,"No"
588,"Germany","Male",41,6,106116.56,2,"Si","No",198766.61,"No"
681,"France","Male",36,5,141952.07,1,"Si","Si",185144.08,"No"
611,"Spain","Female",33,7,0,2,"Si","Si",3729.89,"No"
589,"France","Female",37,6,138497.84,1,"No","Si",18988.58,"No"
717,"Spain","Female",34,1,0,2,"Si","No",119313.74,"No"
556,"Germany","Male",33,3,124213.36,2,"Si","No",62627.55,"No"
850,"France","Male",37,4,126872.6,1,"Si","No",197266.58,"No"
685,"Spain","Female",42,2,0,2,"No","No",199992.48,"No"
713,"France","Female",37,8,0,1,"Si","Si",16403.41,"No"
437,"France","Female",26,1,120923.52,1,"No","Si",78854.57,"No"
605,"Spain","Male",47,7,142643.54,1,"Si","No",189310.27,"No"
758,"Germany","Male",41,10,79857.64,1,"Si","Si",78088.17,"No"
600,"France","Male",46,10,95502.21,1,"No","No",19842.18,"No"
827,"France","Male",38,5,0,2,"No","No",103305.01,"No"
608,"Germany","Male",23,8,197715.93,2,"Si","Si",116124.28,"No"
608,"France","Female",30,8,85859.76,1,"No","No",142730.27,"No"
554,"France","Male",44,7,85304.27,1,"Si","Si",58076.52,"No"
683,"Germany","Female",35,1,132371.3,2,"No","No",186123.57,"No"
660,"Spain","Male",33,4,0,1,"Si","No",29664.45,"No"
628,"France","Female",31,5,0,1,"No","No",147963.07,"Si"
668,"Germany","Male",39,4,79896,1,"Si","No",38466.39,"No"
776,"France","Female",29,5,0,2,"Si","Si",143301.49,"No"
820,"France","Male",36,4,0,2,"Si","No",31422.69,"No"
665,"France","Male",36,1,0,2,"No","Si",121505.61,"No"
850,"Germany","Male",31,4,146587.3,1,"Si","Si",89874.82,"No"
703,"France","Female",42,7,0,2,"No","Si",72500.68,"No"
506,"Spain","Male",32,8,0,2,"No","Si",182692.8,"No"
588,"Spain","Male",32,3,109109.33,1,"No","Si",4993.94,"No"
622,"Spain","Female",26,8,0,2,"Si","Si",124964.82,"No"
606,"France","Male",34,5,0,1,"Si","No",161971.42,"No"
517,"France","Male",56,9,142147.32,1,"No","No",39488.04,"Si"
758,"Spain","Female",43,10,0,2,"Si","Si",55313.44,"No"
677,"France","Female",49,3,0,2,"Si","Si",187811.71,"No"
827,"Spain","Female",35,0,0,2,"No","Si",184514.01,"No"
729,"France","Female",36,8,109106.8,1,"No","No",121311.12,"No"
654,"France","Male",36,2,112262.84,1,"Si","No",12873.39,"No"
654,"Spain","Female",36,5,0,2,"No","No",157238.05,"No"
619,"Spain","Male",52,8,0,2,"Si","Si",123242.11,"No"
642,"Spain","Male",26,8,144238.7,1,"Si","Si",184399.76,"No"
472,"Spain","Female",32,1,159397.75,1,"No","Si",57323.18,"No"
470,"Spain","Male",30,4,125385.01,1,"Si","No",68293.93,"No"
633,"France","Female",60,8,69365.25,1,"Si","Si",10288.24,"No"
602,"France","Male",31,7,155271.83,1,"Si","Si",179446.31,"No"
640,"Spain","Male",29,5,197200.04,2,"Si","No",141453.62,"No"
454,"Spain","Female",48,5,144837.79,1,"Si","Si",93151.77,"No"
562,"France","Female",57,3,0,3,"Si","No",6554.97,"Si"
636,"France","Male",34,8,0,2,"Si","No",38570.13,"No"
621,"Spain","Male",50,3,163085.79,1,"No","Si",131048.36,"No"
795,"Germany","Male",38,7,125903.22,2,"Si","Si",127068.92,"No"
550,"France","Male",22,6,154377.3,1,"Si","Si",51721.52,"No"
630,"Spain","Male",41,7,107511.52,1,"No","Si",46156.87,"No"
573,"Germany","Male",30,8,127406.5,1,"Si","No",192950.6,"No"
561,"Spain","Male",24,8,143656.55,1,"No","Si",180932.46,"No"
662,"France","Female",39,5,138106.75,1,"No","No",19596.73,"No"
637,"France","Male",27,9,128940.24,1,"Si","No",46786.92,"No"
651,"Germany","Male",37,9,114453.58,1,"No","Si",175820.91,"No"
646,"France","Female",33,2,0,2,"No","No",198208,"No"
567,"France","Female",48,3,0,1,"Si","No",55362.45,"No"
638,"France","Male",41,1,131762.94,1,"Si","Si",47675.29,"No"
725,"France","Female",31,6,0,1,"No","No",61326.43,"No"
709,"France","Female",41,3,150300.65,2,"Si","No",71672.86,"No"
787,"Spain","Male",39,10,108935.39,1,"Si","Si",101168.3,"No"
653,"France","Male",37,7,135847.47,1,"Si","No",144880.81,"No"
661,"Germany","Male",37,7,109908.06,2,"Si","No",115037.67,"Si"
681,"Germany","Male",49,8,142946.18,1,"No","No",187280.51,"Si"
436,"Germany","Male",45,3,104339.11,2,"Si","Si",183540.22,"Si"
663,"France","Male",33,5,157274.36,2,"Si","Si",28531.81,"No"
662,"France","Male",64,0,98848.19,1,"No","Si",42730.12,"No"
607,"Germany","Female",39,8,105103.33,1,"Si","No",104721.5,"Si"
754,"France","Male",34,7,0,2,"Si","Si",65219.85,"No"
850,"Germany","Female",66,0,127120.62,1,"No","Si",118929.64,"Si"
578,"France","Male",39,2,0,2,"Si","No",70563.9,"No"
666,"Germany","Female",36,3,129118.5,2,"No","No",139435.12,"No"
599,"France","Female",43,4,0,1,"Si","No",170347.1,"No"
586,"France","Female",46,0,0,3,"No","Si",131553.82,"Si"
825,"France","Female",36,3,146053.66,1,"Si","Si",138344.7,"No"
808,"Spain","Female",67,10,124577.15,1,"No","Si",169894.4,"No"
515,"Spain","Male",29,4,151012.55,2,"Si","No",9770.97,"No"
663,"Spain","Female",58,5,216109.88,1,"No","Si",74176.71,"Si"
444,"France","Male",34,2,144318.97,1,"Si","No",112668.06,"No"
650,"France","Female",39,4,0,2,"No","No",186275.7,"No"
609,"France","Male",26,7,0,2,"Si","No",98463.99,"No"
473,"France","Female",39,9,117103.26,2,"Si","Si",85937.52,"Si"
717,"Spain","Male",36,2,102989.83,2,"No","Si",49185.57,"No"
693,"Spain","Male",28,1,145118.83,1,"No","Si",77742.38,"No"
625,"France","Male",43,4,122351.29,1,"Si","No",71216.6,"No"
656,"France","Female",48,9,0,2,"Si","Si",85240.61,"Si"
469,"France","Female",48,5,0,1,"Si","No",160529.71,"Si"
621,"Spain","Female",43,8,0,1,"No","No",102806.6,"No"
754,"France","Female",27,7,0,2,"Si","No",144134.64,"No"
679,"Germany","Female",50,6,132598.38,2,"Si","Si",184017.98,"No"
535,"France","Male",38,2,119272.29,1,"No","No",195896.59,"Si"
487,"France","Male",37,2,0,2,"Si","Si",126722.57,"No"
850,"France","Female",42,3,0,2,"Si","Si",176883.42,"No"
585,"France","Male",55,10,106415.57,3,"Si","Si",122960.98,"Si"
603,"France","Male",31,4,0,2,"No","Si",9607.1,"No"
728,"Germany","Female",32,9,127772.1,2,"Si","Si",152643.48,"No"
621,"Spain","Male",41,5,104631.67,1,"Si","Si",95551.22,"No"
833,"France","Male",30,1,0,2,"Si","No",141860.62,"No"
502,"France","Male",37,10,0,1,"Si","Si",76642.68,"No"
825,"Germany","Male",37,6,118050.79,1,"No","Si",52301.15,"No"
668,"France","Male",46,0,0,2,"No","No",29388.02,"No"
487,"Spain","Female",40,6,136093.74,1,"No","Si",193408.43,"No"
600,"Germany","Female",39,7,88477.36,2,"Si","No",58632.37,"No"
606,"Spain","Male",34,3,161572.24,1,"No","Si",191076.22,"No"
623,"Germany","Male",50,7,126608.37,1,"No","Si",645.61,"Si"
575,"France","Female",54,9,68332.96,1,"Si","Si",144390.75,"No"
577,"Spain","Male",48,6,179852.26,1,"Si","No",193580.32,"No"
651,"France","Female",25,8,0,2,"Si","Si",126761.2,"No"
693,"Germany","Male",46,2,104763.41,1,"Si","Si",62368.33,"No"
800,"France","Male",60,6,88541.57,2,"Si","Si",131718.12,"No"
760,"France","Male",38,6,162888.73,1,"Si","No",91098.76,"Si"
711,"France","Female",35,8,0,1,"Si","Si",67508.01,"No"
637,"Spain","Male",43,8,0,1,"Si","No",12156.93,"Si"
662,"France","Male",32,9,0,2,"No","No",65089.38,"No"
568,"France","Female",44,7,0,2,"No","No",62370.67,"Si"
692,"France","Female",30,7,0,2,"Si","Si",18826.34,"No"
614,"France","Female",35,1,0,2,"Si","Si",3342.62,"No"
478,"France","Male",35,1,92474.05,1,"Si","No",178626.07,"No"
562,"France","Male",36,6,0,2,"Si","No",32845.32,"No"
709,"Germany","Male",30,9,115479.48,2,"Si","Si",134732.99,"No"
684,"France","Female",26,5,87098.91,1,"No","No",106095.82,"No"
546,"Germany","Female",42,9,86351.85,2,"Si","No",57380.13,"No"
779,"France","Female",42,5,0,2,"No","No",25951.91,"No"
576,"Germany","Male",63,3,148843.56,1,"Si","No",69414.13,"Si"
481,"Germany","Male",44,3,163714.52,1,"Si","No",96123.72,"No"
445,"France","Male",25,6,0,2,"Si","No",119425.94,"No"
606,"Spain","Male",36,0,94153.56,1,"No","Si",120138.27,"No"
559,"France","Male",50,5,162702.35,1,"No","No",150548.5,"Si"
608,"France","Female",56,10,129255.2,2,"Si","No",142492.04,"Si"
698,"France","Male",41,3,90605.29,1,"Si","Si",14357,"No"
568,"Spain","Male",39,5,0,2,"Si","Si",129569.92,"No"
528,"France","Male",29,3,102787.42,1,"Si","No",55972.56,"No"
802,"France","Female",39,7,120145.96,2,"No","Si",59497.01,"Si"
669,"Germany","Male",47,0,63723.78,2,"Si","Si",181928.25,"No"
581,"Spain","Female",24,10,159203.71,1,"Si","Si",102517.83,"Si"
640,"France","Male",38,9,0,2,"Si","No",88827.67,"No"
529,"Spain","Female",44,1,0,2,"No","No",14161.3,"No"
547,"France","Female",51,1,0,2,"Si","Si",56908.41,"No"
718,"France","Female",49,10,0,1,"Si","No",184474.72,"Si"
707,"Germany","Male",34,9,162691.16,2,"Si","No",94912.78,"No"
735,"France","Male",43,9,127806.91,1,"Si","Si",73069.59,"No"
765,"France","Male",43,9,157960.49,2,"No","No",136602.8,"No"
469,"Germany","Female",52,8,139493.25,3,"No","No",150093.32,"Si"
594,"Germany","Female",21,2,87096.82,2,"Si","No",168186.11,"No"
675,"France","Female",34,10,84944.58,1,"No","No",146230.63,"No"
703,"France","Male",50,8,160139.59,2,"Si","Si",79314.1,"No"
810,"France","Male",33,6,0,2,"Si","Si",77965.67,"No"
715,"Spain","Male",42,6,0,2,"Si","Si",128745.69,"No"
664,"France","Male",40,9,0,2,"Si","No",194767.3,"No"
850,"France","Male",29,6,0,2,"Si","Si",10672.54,"No"
724,"Germany","Male",36,6,94615.11,2,"Si","Si",10627.21,"No"
563,"France","Male",30,7,90727.79,1,"Si","No",122268.75,"No"
714,"Germany","Male",26,3,119545.48,2,"Si","No",65482.94,"No"
614,"France","Male",36,1,118311.76,1,"Si","No",146134.68,"No"
740,"France","Male",33,1,129574.98,1,"Si","Si",123300.38,"No"
587,"France","Male",33,8,148163.57,1,"No","No",122925.4,"No"
465,"Germany","Male",24,5,117154.9,1,"Si","Si",127744.02,"No"
689,"Spain","Female",40,5,154251.67,1,"No","Si",118319.5,"No"
656,"France","Male",30,3,0,2,"No","Si",17104,"No"
579,"France","Female",33,1,65667.79,2,"No","No",164608.98,"No"
716,"France","Female",44,1,0,1,"Si","Si",152108.47,"No"
702,"France","Male",40,7,145536.9,1,"No","Si",135334.24,"No"
658,"Germany","Male",31,2,77082.65,2,"No","No",13482.28,"No"
654,"France","Female",24,8,145081.73,1,"Si","Si",130075.07,"No"
649,"Germany","Female",41,4,115897.73,1,"Si","No",143544.48,"No"
597,"Spain","Male",24,0,108058.07,2,"Si","Si",187826.11,"No"
782,"France","Male",33,7,191523.09,1,"Si","Si",167058.75,"No"
644,"France","Male",38,3,0,2,"Si","Si",79928.41,"No"
679,"Spain","Female",39,7,91187.9,1,"No","Si",6075.36,"No"
678,"France","Female",60,2,0,2,"Si","Si",43821.56,"No"
806,"France","Male",34,5,113958.55,1,"No","Si",32125.98,"No"
668,"Spain","Male",43,1,147167.25,1,"No","No",141679.73,"No"
659,"Germany","Male",29,9,82916.48,1,"Si","Si",84133.48,"No"
660,"France","Male",34,1,0,2,"Si","No",9692.58,"No"
601,"France","Female",37,5,0,1,"No","No",20708.6,"No"
781,"France","Female",48,0,57098.96,1,"Si","No",85644.06,"Si"
628,"Germany","Male",39,1,115341.19,1,"Si","Si",107674.3,"Si"
751,"France","Male",30,3,165257.2,1,"No","No",134822.05,"No"
531,"France","Female",37,1,0,1,"Si","No",4606.97,"No"
647,"France","Female",42,9,0,2,"Si","Si",51362.82,"No"
708,"Spain","Male",46,7,68799.72,1,"Si","Si",39704.14,"No"
550,"Spain","Male",39,2,116120.19,2,"Si","Si",195638.13,"No"
670,"France","Male",33,1,0,2,"Si","Si",86413.11,"No"
592,"France","Female",31,2,84102.11,2,"No","Si",116385.24,"No"
589,"France","Female",50,4,0,2,"No","Si",182076.97,"No"
725,"France","Female",33,4,0,1,"Si","Si",67879.8,"No"
570,"France","Female",43,9,0,2,"No","Si",11417.26,"No"
575,"France","Male",46,1,0,2,"Si","Si",65998.26,"No"
501,"Germany","Male",25,6,104013.79,1,"Si","No",114774.35,"No"
431,"Germany","Male",42,8,120822.86,2,"Si","No",126153.24,"No"
719,"Spain","Male",40,4,128389.12,1,"Si","Si",176091.31,"No"
850,"Germany","Male",36,7,102800.72,1,"Si","Si",87352.43,"No"
554,"Germany","Female",31,6,135470.9,1,"Si","No",107074.81,"No"
418,"France","Male",36,7,90145.04,1,"Si","Si",69157.93,"No"
715,"Spain","Male",31,7,0,1,"Si","Si",149970.59,"No"
750,"Spain","Female",33,3,161801.47,1,"No","Si",153288.97,"Si"
766,"Germany","Male",37,2,99660.13,2,"No","Si",147700.78,"No"
652,"Spain","Female",38,6,123081.84,2,"Si","Si",188657.97,"No"
658,"France","Male",42,8,102870.93,1,"No","Si",103764.55,"Si"
659,"France","Female",37,1,151105.68,1,"Si","Si",140934.57,"No"
574,"Germany","Male",35,5,163856.76,1,"Si","Si",15118.2,"No"
611,"France","Male",38,7,0,1,"Si","Si",63202,"No"
738,"Spain","Male",35,8,127290.61,1,"Si","No",16081.62,"No"
571,"France","Male",49,4,180614.04,1,"No","No",523,"No"
686,"France","Female",44,7,55053.62,1,"Si","No",181757.19,"No"
679,"Spain","Male",33,4,96110.22,1,"Si","No",1173.23,"No"
617,"Spain","Female",46,3,106521.49,1,"No","Si",86587.37,"No"
673,"France","Male",39,7,82255.51,2,"Si","No",109545.56,"No"
745,"France","Female",33,1,0,2,"Si","Si",174431.01,"No"
677,"Germany","Female",26,3,102395.79,1,"Si","No",119368.99,"No"
613,"Spain","Male",39,8,118201.41,1,"Si","No",23315.59,"No"
576,"France","Female",55,6,44582.07,3,"No","Si",67539.85,"Si"
584,"Spain","Female",30,5,0,2,"Si","Si",185201.58,"No"
663,"France","Male",22,6,0,2,"No","Si",131827.15,"No"
466,"France","Male",26,9,105522.06,1,"Si","No",10842.46,"No"
510,"Germany","Female",50,7,123936.54,1,"Si","Si",23768.01,"No"
619,"Spain","Female",38,6,0,2,"Si","Si",117616.29,"No"
696,"Germany","Female",66,7,119499.42,2,"Si","Si",174027.3,"No"
554,"France","Female",44,9,135814.7,2,"No","No",115091.38,"No"
595,"France","Male",52,9,0,1,"Si","Si",106340.66,"Si"
659,"Germany","Male",39,8,106259.63,2,"Si","Si",198103.32,"No"
662,"France","Male",44,8,0,2,"Si","Si",175314.87,"No"
556,"Spain","Male",38,2,115463.16,1,"Si","No",150679.65,"No"
701,"Spain","Female",39,9,0,2,"Si","Si",110043.88,"No"
587,"Spain","Male",42,5,120233.83,1,"Si","No",194890.33,"No"
571,"France","Female",47,7,0,2,"No","No",112366.98,"No"
539,"France","Female",40,7,81132.21,1,"Si","No",167289.82,"No"
644,"Germany","Female",34,10,122196.99,2,"Si","Si",182099.71,"No"
572,"Germany","Male",39,4,112290.22,1,"Si","No",49373.97,"Si"
753,"France","Female",50,4,0,2,"Si","Si",861.4,"No"
706,"France","Male",35,5,0,2,"Si","Si",81718.37,"No"
588,"France","Male",44,8,154409.74,1,"Si","No",49324.03,"Si"
825,"France","Male",32,9,0,2,"No","No",9751.03,"No"
627,"Spain","Male",48,1,132759.8,1,"Si","No",78899.22,"No"
532,"France","Male",60,5,76705.87,2,"No","Si",13889.73,"No"
764,"France","Female",44,1,0,2,"Si","Si",11467.38,"No"
700,"France","Female",36,4,0,2,"Si","No",130789.15,"No"
660,"France","Male",41,3,0,2,"Si","Si",108665.89,"No"
518,"Germany","Male",29,9,125961.74,2,"Si","No",160303.08,"Si"
557,"France","Female",39,7,49572.73,1,"Si","No",115287.99,"Si"
639,"France","Female",35,1,103015.12,2,"Si","Si",139094.12,"No"
557,"France","Female",24,4,0,1,"No","No",20515.72,"No"
633,"France","Female",32,1,104001.38,1,"No","Si",36642.65,"No"
623,"Spain","Female",50,2,87116.71,1,"Si","Si",104382.11,"No"
611,"France","Male",68,5,82547.11,2,"Si","Si",146448.01,"No"
666,"Spain","Female",47,5,0,1,"No","No",166650.9,"Si"
521,"France","Male",27,4,121325.84,1,"Si","Si",164223.7,"Si"
775,"France","Male",28,9,111167.7,1,"Si","No",149331.01,"No"
681,"Germany","Male",48,5,139714.4,2,"No","No",73066.72,"No"
564,"Germany","Female",32,10,139875.2,2,"Si","No",15378.23,"No"
646,"Germany","Female",44,2,113063.83,1,"No","No",53072.49,"Si"
670,"France","Female",50,8,138340.06,1,"No","Si",3159.15,"No"
751,"France","Male",43,1,114974.24,1,"Si","No",125920.54,"No"
544,"France","Female",33,6,0,2,"Si","Si",124113.04,"No"
639,"France","Female",38,5,0,2,"No","No",93716.38,"No"
635,"Germany","Female",65,5,117325.54,1,"Si","No",155799.86,"Si"
672,"France","Female",28,6,0,1,"No","Si",8814.69,"No"
639,"France","Female",35,8,0,1,"No","No",164453.98,"No"
697,"France","Female",25,1,0,2,"No","No",87803.32,"No"
850,"Spain","Male",44,8,0,2,"Si","Si",183617.32,"No"
748,"France","Female",34,8,0,2,"Si","No",53584.03,"No"
463,"Spain","Female",35,2,0,2,"Si","Si",1950.93,"No"
572,"France","Female",30,6,0,1,"No","Si",175025.27,"No"
741,"Spain","Male",50,1,78737.61,1,"Si","Si",13018.96,"No"
646,"Spain","Male",25,5,182876.88,2,"Si","Si",42537.59,"Si"
805,"Germany","Male",50,9,130023.38,1,"Si","No",62989.82,"Si"
637,"France","Male",36,2,152606.82,1,"Si","Si",71692.8,"No"
651,"France","Male",28,7,0,2,"Si","No",823.96,"No"
672,"France","Male",28,4,167268.98,1,"Si","Si",169469.3,"No"
493,"France","Male",54,3,167831.88,2,"Si","No",150159.95,"Si"
524,"Germany","Male",29,9,144287.6,2,"Si","No",32063.3,"No"
624,"Germany","Female",45,5,151855.33,1,"Si","No",68794.15,"No"
569,"Spain","Female",51,3,0,3,"Si","No",75084.96,"Si"
677,"France","Female",27,2,0,2,"No","Si",114685.92,"No"
464,"Germany","Male",37,4,155994.15,1,"No","No",143665.44,"No"
718,"Germany","Male",26,7,147527.03,1,"No","No",51099.56,"No"
594,"France","Female",53,4,0,1,"Si","No",5408.74,"Si"
574,"France","Male",33,8,100267.03,1,"Si","No",103006.27,"No"
478,"Spain","Male",48,0,83287.05,2,"No","Si",44147.95,"Si"
615,"Spain","Male",41,4,0,1,"No","Si",149278.96,"No"
651,"Spain","Male",45,4,0,2,"No","No",193009.21,"No"
465,"Germany","Male",53,1,117438.17,1,"No","No",74898.8,"Si"
558,"France","Female",56,7,121235.05,2,"Si","Si",116253.1,"No"
540,"Germany","Male",37,3,129965.18,1,"No","No",19374.08,"No"
568,"Germany","Male",46,8,150836.92,1,"No","No",64516.8,"Si"
630,"France","Male",31,0,0,2,"Si","Si",34475.14,"No"
523,"Germany","Male",60,1,163894.35,1,"No","Si",57061.71,"No"
678,"France","Female",48,2,0,2,"Si","Si",32301.88,"No"
438,"France","Male",38,2,0,2,"Si","No",136859.55,"No"
544,"France","Male",44,1,0,2,"No","No",69244.24,"No"
595,"Germany","Male",34,2,87967.42,2,"No","Si",156309.52,"No"
678,"France","Male",26,3,0,2,"Si","No",4989.33,"No"
850,"France","Female",36,6,0,2,"Si","Si",190194.95,"No"
589,"Germany","Female",20,2,121093.29,2,"Si","No",3529.72,"No"
785,"Spain","Female",31,2,121691.54,2,"No","No",81778.72,"No"
563,"Spain","Male",57,6,0,2,"Si","Si",39297.48,"No"
