"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindSpeed9am","Humidity9am","Pressure9am","Temp9am"
"102010",9,38.1,0,4.8,13.6,"W",50,22,28,1014.8,26.3
"102011",15.1,39.9,0,14.8,13.6,"W",52,22,11,1010.6,32.4
"102012",16.9,25,0,12.8,3.6,"SSE",50,26,68,1015.1,20.5
"102013",13.8,21.5,0,5.6,2,"SSE",57,41,57,1018.4,17.3
"102014",14.2,29.6,0,3,10.3,"ESE",48,31,66,1016.6,19.1
"102015",13.7,28.9,0,6.4,10.3,"S",54,24,71,1019.3,18.4
"102016",12.5,28.6,0,8.6,12.7,"S",48,19,59,1017.8,20.4
"102017",14.9,26.6,0,7.4,11.6,"S",54,22,70,1019.7,19.5
"102018",11.3,23.1,0,7,12.8,"S",50,24,60,1023.5,18.4
"102019",10.9,23.8,0,6.8,12,"SSE",41,15,58,1024.9,18.2
"102020",9.4,25.6,0,6.8,11.8,"S",39,17,61,1022,18.2
"102021",8.5,33.4,0,7.6,8.8,"NW",52,9,63,1016.3,18.1
"102022",14.6,28.7,0,7.4,6.4,"WSW",35,11,29,1009.7,27.2
"102023",12.3,33.8,1,3.6,12.3,"S",35,17,69,1014,19.1
"102024",18,38.4,0,9.4,5.8,"NW",59,24,22,1007.5,32.6
"102025",14.7,21.2,0.4,9,9.2,"SW",56,28,59,1021.4,15.4
"102026",9.9,22,0.2,6.4,10.5,"SSW",52,22,51,1032.6,16
"102027",7.5,27.7,0,5.8,12.8,"S",44,28,53,1028.8,16.6
"102028",11,34.5,0,8,13.1,"NNE",50,24,37,1020.3,22.8
"102029",9.9,29.6,0,9.6,12,"SSW",39,11,84,1015.6,17.8
"102030",8.9,37.7,0,7.4,7.8,"NNW",41,9,73,1012.9,17.6
"102031",17.6,30,0,9,13.3,"SE",46,26,48,1008.9,23.7
"102032",14.4,30.8,0,8,11.5,"S",35,15,68,1011.4,19.7
"102033",15.3,28.2,3.2,7.6,9.3,"SSW",41,9,94,1009,16.7
"102034",15.7,23,1.2,6.2,6.5,"SW",37,20,68,1014.9,18.7
"102035",14.3,23,0,4.2,2,"SSW",37,19,70,1016.7,18.1
"102036",15.8,25,0,4,10.3,"S",44,20,56,1017.9,20.5
"102037",10.2,28.2,0,7,9.8,"SSE",41,22,63,1019,19.3
"102038",16.4,33.3,0,5.8,10.8,"SSW",41,15,63,1009.4,22.7
"102039",16.5,24.1,0,9,3.9,"WSW",61,24,60,1006.5,18.2
"102040",8.4,17.8,2.2,3.2,4.4,"SSE",37,17,74,1003.6,14.7
"102041",8.8,25,3.2,2.6,9.8,"SSE",48,13,82,1007,14.6
"102042",11.7,22.2,1.8,5.6,1.6,"S",59,33,96,1002.1,16.7
"102043",12.8,29,3.2,1.4,10.7,"SW",39,9,98,1007.3,16.3
"102044",14.4,24.3,0,8,0,"SSW",30,20,55,1002.6,21.8
"102045",14.6,22.8,4,1.2,7.2,"S",52,33,81,1011.7,15.9
"102046",15.1,22.8,0,6.2,10.7,"SSE",65,28,57,1021.6,17.5
"102047",13.3,27.3,0,6.2,12.8,"SSE",48,26,58,1021.4,17.9
"102048",11.1,33.3,0,7.2,12.2,"SSW",41,13,74,1016.3,19.3
"102049",13.5,27.4,0,6.6,12.5,"SSW",44,20,81,1018.2,18.7
"102050",12.7,26,0,7.2,10.3,"SSE",48,24,62,1023.9,18.3
"102051",10.3,28,0,6.4,12.9,"SSW",37,20,66,1021.9,18.3
"102052",9.4,26.4,0,6.8,12.6,"SSW",37,15,74,1017.2,17.1
"102053",11.9,26.5,0,4.8,11.6,"S",43,22,71,1018,19.2
"102054",9.3,30.5,0,6.2,12.6,"S",52,13,74,1016.5,17.3
"102055",12.3,26.4,0,7,8.5,"W",43,15,78,1010.3,18.5
"102056",10.9,22.2,0,3.6,7.6,"W",50,13,77,1013.1,16.9
"102057",10.3,22.2,1,4.8,9,"WNW",54,17,79,1014.8,15.6
"102058",11.8,21.3,1,5.8,11,"SSW",46,30,50,1019.4,15
"102059",12.9,22.5,0,6,0.9,"SSW",39,20,69,1019,17.1
"102060",13.6,23.7,0,1.2,4.1,"SW",35,11,94,1013.7,15.2
"102061",14.2,20.4,1.6,3.6,5.5,"S",41,24,97,1014.5,14.8
"102062",9.3,22.5,0.2,3.6,6,"S",54,11,63,1023.7,15.7
"102063",7.1,29.4,0,3.6,11.7,"SW",41,22,64,1023.9,16.1
"102064",14.8,28.2,0,6.2,2.8,"E",33,0,67,1021.7,18.9
"102065",14.6,35.4,0,4.4,1.9,"W",50,19,24,1009.7,27.5
"102066",17,19.9,9,5,0,"SW",28,7,97,1011.9,17.3
"102067",15.8,23.1,28,0.6,8.3,"W",48,13,87,1011.7,17.9
"102068",13.3,20.7,0.2,4,2.9,"W",39,19,62,1019.8,17.8
"102069",14.8,24.4,0.2,3.6,8.2,"SW",37,11,73,1022.7,17.7
"102070",14.9,22,0,5.2,3,"WSW",33,17,59,1021.8,19.7
"102071",11.1,27,0,3,9.1,"ESE",33,15,82,1023.1,15.9
"102072",9.8,32.1,0,4.2,9.7,"WSW",46,13,76,1016.3,17
"102073",12.6,26,0,5.8,10.8,"SSW",39,7,81,1017.2,19.3
"102074",11.4,26,0,6,11.2,"SSW",44,19,71,1021.5,17.8
"102075",13.1,27.7,0,3.6,11.3,"S",37,13,76,1016.7,18.1
"102076",13,26.8,0,6.4,8.2,"SE",39,26,72,1019.9,18.2
"102077",14.4,27,0,4.6,7.9,"SSE",39,15,79,1019.4,17.7
"102078",16.5,26.7,0.2,4.8,3.2,"SSE",44,22,89,1020.4,17.7
"102079",15.4,34.3,0,4,7.8,"SW",72,15,82,1016.9,18.2
"102080",17.6,24.7,0.4,3.4,1.6,"S",33,15,90,1017.2,19.5
"102081",15.9,21.8,3.2,3.2,0.4,"ESE",28,15,97,1019.9,16.1
"102082",16.1,26.6,0.6,0.8,6.1,"SSW",33,7,96,1017.6,18
"102083",16.6,21.6,0,3.6,1.2,"S",31,17,90,1021.4,17.1
"102084",15.6,24.7,0,2.4,6.5,"S",35,17,85,1020.6,17
"102085",14.3,20.6,0,4.2,4.3,"SSE",50,30,70,1022.6,16.1
"102086",12.5,28.1,0,4,10.1,"ESE",50,20,79,1020.5,17.8
"102087",10.9,32.5,0,5.2,10.7,"NW",33,13,77,1016.3,17.4
"102088",17.4,35.3,0,6.8,5.6,"NNW",74,20,44,1008,24.7
"102089",11.8,17.3,17.2,7.6,5.9,"SW",61,20,79,1004.1,14.4
"102090",8.1,18.9,3.2,3,2.4,"S",33,15,69,1017.5,14.1
"102091",7.7,18.2,0,2.6,0.6,"SSE",37,7,95,1022.8,12
"102092",8,23.5,0,1.2,10.3,"ESE",33,17,86,1022,14.5
"102093",9.2,27.2,0,5.2,10.4,"SSW",33,13,89,1018.6,13.9
"102094",13.7,22.9,0,5,2.1,"S",30,9,74,1016,15.7
"102095",13.7,18.2,1.6,1.2,0.1,"SSE",30,20,86,1022,15.1
"102096",8,19.6,0,2.4,4.2,"W",33,9,75,1022.2,14.5
"102097",13.6,19,0.6,2.2,2.1,"W",39,11,93,1021.3,15.1
"102098",11.3,17.7,1.4,1.4,0,"SSW",30,7,78,1023.7,13.6
"102099",10.6,16.9,0,2.6,0,"S",31,7,83,1021.4,12.3
"102100",11,19.5,0,0.6,0.9,"SSE",35,7,88,1023.2,12.2
"102101",11.8,19.6,0,3.2,2.3,"WSW",33,7,66,1022.8,14.4
"102102",11.7,22.9,0,1.8,6.2,"WNW",41,15,100,1020.1,13.7
"102106",3.4,23.3,0,12.6,9.3,"N",31,7,69,1022.9,14.3
"102107",10.1,23.5,0,4,3.2,"NW",52,22,36,1009.6,18
"102108",12.1,17.2,8,1.4,6.4,"SW",56,11,93,1017.5,12.8
"102109",6.3,17.6,0.8,3,1.2,"SW",31,17,83,1025.4,13
"102110",10.4,20.1,0.2,1.4,6,"W",41,15,81,1023.5,14.3
"102111",10.2,19.3,0.6,2,5.2,"WNW",46,13,97,1022.7,13.5
"102112",12.5,20.2,1,3,6.5,"W",52,19,82,1021.4,16.8
"102113",13.5,19.3,0.6,1.2,4.2,"SW",37,20,89,1024.1,14.8
"102114",11.5,17.8,0.6,2,3.3,"S",31,15,88,1027.5,14.1
"102115",10.5,18.5,1.2,1,3,"SSE",28,9,96,1028.9,14
"102116",7,21.8,0,2.6,4.5,"W",33,9,97,1025.6,11.3
"102119",11.1,19,0.2,3.6,6.2,"SSE",41,20,58,1026.4,14.7
"102120",3,20.9,0.2,2,5,"NNW",24,7,100,1019.8,10
"102121",6.4,25.9,0,2.4,8.1,"NW",37,13,57,1017.5,14.4
"102122",10.2,31.4,0,4,7.3,"N",50,15,48,1018.5,18
"102123",15,18.1,1.2,4.5,0.4,"SSW",39,11,84,1020.5,17
"102124",9.8,16.3,1.2,1.2,2.7,"S",37,13,62,1030.3,13.7
"102125",8.3,18.5,0,2.6,3.5,"S",37,13,82,1031.9,14.4
"102126",8.1,20.8,0,0.6,9.4,"E",24,15,80,1031.3,13.5
"102127",7,26.6,0.2,4.6,9.6,"NNW",43,20,53,1027,16.7
"102128",8.5,27.8,0,5.4,9.3,"N",48,20,42,1023.9,18.7
"102129",17.7,27,0,9,2.4,"NW",63,31,30,1013.5,21.7
"102555",7,22.4,0,8,12.8,"SE",41,20,47,1020.1,13.7
"102556",10.5,28.9,0,8,12.9,"SE",41,19,35,1018,16.8
"102557",9.8,33.1,0,8,11.7,"WSW",37,15,23,1014.1,23.5
"102558",12.5,32.6,0,11.2,13.3,"W",35,9,26,1015,22
"102559",12.1,33.8,0,10,13.7,"SW",50,7,23,1012.1,24.3
"102561",9,23.3,0,8,13.2,"SE",43,17,49,1019.3,16
"102562",9.8,24.9,0,9,8.7,"SE",46,22,43,1018.6,14.3
"102563",12,29.4,0,7.6,13.1,"SSE",41,13,43,1012.1,18.4
"102564",11.2,28.3,0,7.6,12.2,"SE",52,11,61,1012.1,17.4
"102565",13,32.4,0,8.8,13.2,"SE",44,20,47,1016.9,19
"102566",17.9,40.3,0,10.6,13.7,"NNW",48,20,11,1011.3,31
"102567",17.2,34.8,0,14.8,11.6,"WNW",35,2,75,1012,20.6
"102568",10.8,27.3,0,9.6,11.8,"SSW",39,11,61,1018.5,16.8
"102569",7.9,27.5,0,8,12.9,"SSE",41,17,57,1022.3,16.9
"102570",10.2,26.6,0,8,13,"ESE",39,17,48,1023,14.2
"102571",14.2,31.6,0,10,13.3,"SE",35,15,29,1019.2,21.1
"102572",12.3,38,0,10.2,13.4,"WSW",48,9,17,1012.4,28.1
"102573",13.5,36.3,0,14,12.6,"WSW",52,9,20,1007.6,29.2
"102574",14.1,30.7,0,12.6,12.5,"WSW",37,11,54,1010.9,19.5
"102575",11.9,29.5,0,10.2,11.4,"WSW",67,30,20,1003,24.2
"102576",9.4,29,0,10.6,12.5,"W",56,17,51,1008.1,17.2
"102577",14.6,27,1,10.4,11.4,"W",50,20,63,1012.6,16.8
"102578",10.7,32.9,0,9.4,13.1,"SE",26,15,54,1017.4,17.7
"102579",13.7,33.9,0,9.8,13.2,"SE",39,20,49,1019.8,20.1
"102580",16.1,41.7,0,11.4,12.2,"NE",31,13,20,1014.8,29.9
"102581",21.1,44.1,0,15.2,11.6,"N",70,19,11,1009.2,35.8
"102582",26.9,42.5,0,15.2,10.9,"NW",48,15,17,1010.7,34.9
"102583",22,41.9,0,14.8,12.7,"NNW",54,9,19,1011.4,34.4
"102584",23.1,41,0,14.9,9.8,"SE",59,9,30,1012.9,31.7
"102585",23.2,39.8,0,14.8,7.1,"ESE",54,15,45,1013.7,25.9
"102586",24.9,37.4,0.6,11.8,9.1,"SSE",52,19,33,1011.7,28.8
"102587",18.2,37.7,0,12,12.6,"WSW",31,15,52,1010.8,25.3
"102588",12.8,35.6,0,11.4,13.1,"W",39,6,62,1008.5,22.3
"102589",12.6,36.1,0,10.6,12.3,"W",30,9,63,1008,22.2
"102590",17.7,41.7,0,9.8,10,"NE",41,17,39,1007.9,27.2
"102591",19.8,43.9,0,11.4,12.4,"NW",76,31,11,1002.9,37.7
"102592",16.9,24.6,0,18.2,5,"SSE",43,13,70,1013.6,19.4
"102593",10.2,22.9,0,6,10.6,"SSE",46,20,52,1019.3,14.1
"102594",9.4,20.4,0,8,7.9,"SSE",44,17,57,1020.5,13.2
"102595",7.2,20.6,0,7.2,10.6,"SSE",50,17,46,1022.7,13.1
"102598",13.9,29.8,0,10.8,12.3,"ESE",54,19,46,1020.4,21
"102599",14.5,30,0,12,10.9,"SE",44,4,46,1017.1,19
"102600",15.9,30.3,0,8,12.6,"SE",37,19,58,1016.3,19.8
"102603",14.1,34.2,0,16,8,"WSW",56,2,34,1009.2,25.6
"102604",14.4,25.1,1.6,9.6,10.1,"S",37,9,66,1016.6,17
"102605",14.4,25.7,0,8,11,"ESE",39,22,58,1020,16.9
"102606",12.8,30.7,0,7.8,12.4,"SE",39,17,64,1016.7,16.9
"102607",10.6,28.9,0,7.8,11.2,"WSW",44,0,50,1012.2,19.5
"102608",10.5,25.1,0,10.4,12.2,"ESE",48,22,55,1019.5,13.8
"102609",12.9,30,0,8.8,12.1,"ESE",37,19,37,1018.2,16.7
"102610",16.7,35,0,9.8,12.1,"NNE",35,19,21,1015.6,22.1
"102611",21.9,34.2,0,12.6,6.4,"W",46,7,13,1012.4,25.5
"102612",12.7,29.1,0,8,11.5,"SSW",52,17,66,1015.3,16.9
"102613",13.1,23.1,0,8,5.1,"E",35,17,64,1016.3,14.1
"102614",13.8,26.2,0.2,4.2,0.3,"ENE",37,17,60,1012.5,16.8
"102615",16.4,28,1,5,1.7,"WSW",65,15,39,1003.9,26.1
"102616",12.1,19.5,12.6,3.2,8.6,"WSW",72,35,55,1019.5,14.8
"102617",11.7,21.3,0.2,6.4,4.3,"SW",37,13,81,1023,14.1
"102618",13,21.7,0,3.8,5.4,"SW",26,2,82,1019.6,14.1
"102619",9.6,23.7,0,3.6,9.2,"SE",50,9,82,1017.7,15.3
"102620",11.3,25.3,0,4.8,11.7,"SE",54,19,60,1019.4,14.6
"102621",13.2,27.2,0,8.2,11.6,"SE",35,17,56,1019.1,16.6
"102625",13.6,31.5,1.2,12.2,11.5,"WSW",30,0,64,1015.9,19.4
"102626",16.6,21.1,0.2,6.8,7.7,"WSW",61,20,89,1013.6,17
"102627",8.1,20,0,6.4,6.1,"SW",50,20,64,1018,14.7
"102628",12.8,19.7,1.6,3.8,7.5,"SW",39,13,92,1018.3,13.9
"102629",11.1,23.3,0,4,8.3,"ESE",30,9,87,1020.9,12.5
"102630",10.2,28.3,0,5.8,7.7,"NW",37,13,64,1015.7,15.9
"102631",11.7,27.8,0,6,11.3,"NW",44,7,39,1013.6,21.4
"102632",11.9,32.2,0,8,10,"NW",33,9,73,1015.8,16.2
"102633",12.4,32.5,0,5.8,3.8,"W",52,9,46,1011.1,22.1
"102634",10.8,23.4,0,9,11,"WSW",41,15,64,1016.7,15.3
"102635",9.4,24,0,6.6,11.1,"SE",33,11,73,1017.4,13.3
"102638",11.6,25.9,0,4.4,10.2,"SSE",37,13,93,1023.3,16.1
"102639",9.6,24.9,0,6.6,10.8,"SE",31,13,72,1027.8,12.4
"102640",7.6,30.1,0,4,11.1,"NE",28,13,56,1023.7,15.3
"102641",6.1,30.5,0,6.6,11.1,"SE",33,4,34,1021.5,16.5
"102642",15.1,28.8,0,10.2,11.1,"ESE",37,13,47,1022.2,18.1
"102643",16,30.5,0,8,9.3,"SE",31,13,40,1020.6,20.6
"102644",12.6,31,0,8,10.9,"NE",39,13,33,1019.4,22.6
"102645",14.7,33.9,0,6.8,10.7,"W",35,7,40,1018.7,22.3
"102646",15.1,21,0,8,7.6,"WSW",46,24,62,1021.4,16.8
"102647",10.1,20.2,0,6.4,3.5,"WSW",31,6,61,1026.7,13.4
"102648",7.1,20.4,0.4,3.2,7,"WSW",43,15,94,1024.7,13.9
"102649",8.1,17.2,0.4,4.2,3.8,"SSW",39,11,58,1029.4,12
"102650",7.9,19.5,0,3.2,10.4,"ESE",35,22,69,1031.6,10.9
"102651",9.9,21.8,0,4,9.7,"SE",31,13,77,1029.1,12.9
"102652",9.6,23.4,0,4,10.2,"SE",35,13,70,1023,14.8
"102653",3.6,23.3,0,4,10.2,"ESE",30,2,63,1021.5,15.5
"102654",7.1,25.8,0,5,10,"WSW",26,13,61,1023.7,16.7
"102655",7.9,28.2,0,5.6,10.7,"NE",30,15,46,1022.9,18.6
"102656",6,29.1,0,4.8,10.7,"NW",37,9,17,1020.6,22.4
"102657",5.9,25.4,0,6.4,9.2,"W",39,9,78,1016.3,15.7
"102658",8.6,18.3,0,5.6,8,"WSW",65,24,63,1015.4,14.7
"102659",4,20,0,4,6.9,"WNW",43,22,54,1015.3,15.2
"102660",13,20.9,0.6,4.6,8.3,"WSW",28,7,89,1020,14.7
"102661",5.1,22.6,0,2,10.2,"SE",35,6,74,1025.3,15.3
"102662",10.4,20.9,0,3.6,10.7,"SE",31,15,59,1024.9,16.4
"102663",11.1,23.5,0,4,9,"SE",31,15,51,1021.1,17.3
"102664",7.9,23.9,0,4,4.9,"NE",35,13,40,1021.4,18.2
"102665",9.5,25.3,0,5.8,10.4,"NE",37,15,34,1020.5,19.3
"102666",14.9,21.9,0,7,0.4,"NNE",52,26,38,1011.8,19.1
"102667",11.2,15.8,19.6,1.8,2.8,"W",69,22,97,1002.6,12.1
"102668",12,17.3,11.4,0.8,3,"WNW",72,30,90,1004.2,14.2
"102669",8.2,13.7,11,4.2,6.5,"W",59,31,82,1009.8,9.3
"102670",9,16.7,11.2,1.8,5.1,"NW",63,31,97,1013.1,13.7
"102671",7.9,14.8,5.6,1.6,5.7,"ENE",22,13,82,1023.1,11.6
"102672",8.8,18.6,0.2,3,9.8,"W",20,9,69,1022.4,12.5
"102673",5.4,18.5,0,0.8,7.7,"NW",33,6,72,1022.7,12.7
"102674",5.7,18.9,0,3.2,4.5,"W",28,6,94,1024.6,10.9
"102675",9.6,16.1,0,0.6,9.8,"SSE",30,17,73,1028.5,12.4
"102676",3.8,17.8,0.4,2.8,9.3,"ESE",41,2,80,1030.7,11.9
"102677",6.7,16.8,0,1.6,6.7,"ESE",28,11,83,1032.7,12.5
"102678",4.5,17.7,0,0.8,7.7,"SE",22,0,78,1032.2,12
"102679",9.2,16.8,0,3.4,4.3,"WSW",26,9,69,1030.7,14.1
"102680",9.4,15.7,0,2.2,3.8,"SSE",28,11,78,1031.1,12.6
"102681",9.9,15.9,0,1,3.9,"SSE",24,13,87,1032.6,12
"102682",9.3,15.1,0,2.2,1.2,"SSE",30,15,83,1029.6,12.1
"102683",10.5,15.2,0,1.2,4.9,"ESE",24,13,84,1026.2,11
"102684",6.2,17.4,0,2.2,9.3,"SSW",31,20,66,1025.1,12.8
"102685",5.9,17.3,0,2.4,8.1,"SW",31,2,83,1024.9,11.5
"102686",4.1,16.7,0.8,1.6,4.4,"W",33,0,91,1022.1,10.4
"102687",6.5,15.5,0.6,1.2,5.5,"W",50,20,92,1019.2,12.4
"102688",11.2,15.9,1.4,0.6,1.1,"W",50,24,95,1018.3,12.4
"102689",12.4,17.1,9.2,0.2,4.5,"WNW",52,20,98,1019.3,13.4
"102690",9.9,15.9,0,0.4,0.1,"SE",28,0,89,1024.3,13.2
"102691",10.6,15.9,0.2,0.8,3.6,"ESE",28,9,79,1022.9,12.2
"102693",4.6,17.1,0,0.6,2.7,"ESE",30,6,92,1020.2,12.2
"102694",9.7,19.6,0,1.2,9.6,"E",35,13,71,1023.8,14.5
"102695",10.7,19.2,0,1.6,9.2,"NE",43,20,60,1021.1,13.3
"102698",12.3,16.4,9,0.2,6.2,"W",41,20,94,1016.6,12.6
"102699",9.6,15.3,0.8,1.6,6.6,"SW",22,2,100,1024.2,10.1
"102700",3.3,15.1,0.2,2,4.5,"WSW",26,7,96,1025.5,7.9
"102701",4.4,13.2,0,0.6,5.9,"SSE",30,6,74,1028.4,9.8
"102702",1.7,12.2,0,1.8,0.8,"SSE",33,15,90,1028.9,8.5
"102703",2,13.8,0,0.8,7.6,"ESE",30,11,81,1029.5,7.8
"102704",7.8,11.9,0,1.6,0.3,"ESE",30,17,71,1028.4,8.6
"102705",8.6,13.8,0,1.4,4.6,"SSE",22,9,87,1026.7,10.2
"102707",7.9,15.9,3.4,0.4,4.7,"ENE",17,7,100,1021.5,9.2
"102708",4.3,14.7,0.2,1.6,1.8,"WNW",19,0,100,1020,9.5
"102709",2.7,16.1,0,0.6,3.7,"NE",46,7,87,1016.6,10.1
"102710",7.5,14.9,2.6,1,5.4,"NW",31,4,83,1008.6,9.6
"102711",7.7,14.4,0.2,1.6,4.1,"W",41,17,97,1009.4,10.2
"102712",7.9,12.8,8,1,5,"WSW",48,17,97,1013.5,8.8
"102713",6.9,13.4,20,4,6.4,"NW",50,20,97,1015.5,9.8
"102714",3.6,12.5,1.2,0.8,4.7,"ESE",19,6,86,1025.4,7.8
"102715",0.5,13.5,0,1.4,6.9,"NW",28,7,75,1026,6.9
"102716",4.1,11.6,0,1,1.1,"NE",37,11,78,1018.8,6.6
"102717",6.6,14.5,3.4,2,7,"NNW",54,11,80,1006.9,10
"102718",7.1,11.2,1,2.2,2,"NNW",43,20,77,1004.7,10.3
"102719",6,14.5,3,1,7.5,"SSE",30,7,89,1013.7,9.1
"102720",5.7,15.7,0.4,1.6,5.4,"W",20,7,100,1025,7.9
"102721",4.6,15.8,0.2,0.8,7,"E",17,7,95,1029.1,9.6
"102722",0.7,14.9,0,1.6,8.7,"NE",24,9,82,1028.9,7.6
"102723",4.1,15.5,0,0.6,8.3,"ENE",46,9,73,1025.7,10.8
"102724",9.4,13.6,0,2.4,3.1,"NNW",50,15,56,1015.6,11
"102725",1,16.4,0.6,1.4,9.1,"NE",26,4,81,1016.9,8.9
"102726",3.9,16.4,0,0.8,7.8,"NNW",35,11,54,1014,12.9
"102727",4.3,13.9,0,2.8,5.3,"NW",44,17,58,1012.3,9
"102728",8.6,13.4,3,1.8,2.2,"W",48,11,99,1015,9.7
"102729",7,13.8,4.4,1.2,1.3,"ENE",26,9,88,1013.9,10.4
"102730",9.1,11.6,4.8,1,0.1,"NE",24,11,99,1003.7,9.5
"102731",9.4,13.5,4,0.6,1.4,"W",17,6,98,1008.3,9.8
"102732",6.2,15.7,0.2,0.8,3.4,"WNW",52,9,86,1006.3,11.1
"102733",8.6,19.2,0,1.2,5,"WNW",46,9,81,1008,11.4
"102738",9.9,13.4,1.6,1.2,2,"WSW",35,11,96,1025.7,10.6
"102739",4.8,11.8,0,1.4,0.6,"ESE",24,4,99,1024.9,7.4
"102740",2.2,10.5,0,0.6,5.4,"ESE",28,11,83,1025.9,5.4
"102741",0.6,10.5,0,1.4,6.9,"NNE",35,7,76,1025.1,5.7
"102742",2.8,12.4,0,0.6,8.3,"NE",28,9,83,1025.3,5
"102743",1.5,14.5,0,1.6,9.1,"NE",39,9,76,1024.6,9.6
"102744",9.6,14.1,1.6,2,0.3,"NNE",43,9,85,1018.4,10.7
"102745",10.2,15.5,15.4,3.4,4.3,"NE",65,24,67,1006.6,13.7
"102746",8.7,14.4,0.6,1.6,7.4,"WNW",59,33,80,1008.5,10.4
"102747",8.5,11.8,2,1.8,5.1,"WSW",61,31,92,1008.7,8.7
"102748",5.6,10.1,9,2.6,1.7,"NW",46,22,91,1004.5,8
"102749",2.5,12,2.6,1.4,4.7,"WSW",37,7,100,1013.6,6.4
"102750",6.3,12,9,0.6,6.9,"WSW",31,7,100,1018.4,8
"102751",3.9,13.8,0,1.2,6.2,"NNE",33,9,90,1022.1,7.1
"102752",6.9,14.8,0,2,6.6,"NNW",46,22,55,1015.7,11.2
"102753",7.2,16.5,0,2,8.5,"NNW",50,9,81,1018.2,10.4
"102754",7.9,18.8,0,2.4,9.2,"N",57,30,35,1014.1,14.3
"102755",13.2,17.8,0,6.6,9,"N",54,28,33,1009.8,14.4
"102756",7.2,13,2,3.6,5.9,"WNW",61,35,72,1008.4,10
"102759",2.3,15.5,0,4,9.8,"NNW",26,7,61,1021.7,8.9
"102760",3.6,12.9,0,2.4,6.5,"WSW",35,7,87,1015.2,7.7
"102761",7.1,12.7,0.6,1.2,3.4,"WNW",48,28,89,1023.1,9.2
"102762",8.4,13.2,3.2,1.6,3.5,"W",48,17,99,1026.7,9.7
"102763",9.2,13.6,0.6,0.4,3,"WNW",39,20,99,1028.7,9.9
"102764",9.1,12.3,2,0.8,3,"W",46,20,99,1028.2,9.8
"102768",2.3,14.5,1.2,6.8,6.9,"WSW",37,6,87,1026.6,7.2
"102769",6.9,14.6,0,0.6,5.5,"NW",41,17,89,1022,10.9
"102770",5.9,18.2,0,1,7.4,"NNW",33,9,78,1020.7,10.7
"102771",5.2,20.5,0,3.4,9.7,"NNW",63,24,45,1013.9,14.6
"102775",9.1,15.7,1,6.2,4.3,"WNW",46,9,42,1007.6,12
"102776",8.3,14.1,5.6,2.8,4.4,"WNW",41,19,91,1010.1,10.2
"102777",8.6,14.9,0.6,1.2,4.3,"W",26,13,99,1015.9,9.8
"102778",2.3,15.3,0.2,1,7.8,"NW",30,0,96,1016.8,8
"102782",7.3,14.7,5.2,13.2,8.8,"WNW",52,22,90,1021.7,9.8
"102783",2.2,18.7,0.2,2.4,9.3,"N",28,7,83,1027.2,11.5
"102784",7.7,17.8,0,2.6,5.1,"NNE",33,7,67,1021.5,11.9
"102791",7.3,14.3,3,3,8.6,"WNW",44,24,84,1019.1,9.3
"102792",5.3,16.3,0.2,2.6,10.4,"WNW",50,20,67,1015.1,10.9
"102796",8.4,14.1,0,8,2.6,"WNW",44,28,95,1021.8,10.1
"102797",4.8,16,4.2,0.4,4.5,"WNW",30,17,95,1023.7,10.3
"102798",6.4,20,0,1.8,5.7,"N",43,15,53,1016.3,15.1
"102799",9.2,15.1,1.4,2.4,10.6,"WNW",57,31,84,1012.8,11.6
"102803",8.4,14.8,2.6,8.6,6.5,"W",41,24,86,1009.6,11.7
"102804",6.3,12.6,1,2.2,0.6,"SSE",31,13,70,1019.9,10
"102805",6.5,13.1,0,1.8,1,"WSW",19,9,55,1020,10.1
"102806",1.9,20.4,0,1.4,10.3,"NNW",28,15,63,1018.8,12.1
"102810",0.4,15.8,0,20,8.5,"N",22,7,72,1025,10.3
"102811",1.5,22.3,0,4,10.7,"NW",33,9,55,1020.2,13.8
"102812",11.8,25.1,0,4,3,"WNW",57,9,44,1016.6,14.8
"102813",12.5,15.7,7.8,2.2,6,"W",48,24,96,1014.8,13
"102817",5.3,15.8,0.8,10.2,2.3,"WNW",74,22,57,1008.7,12.2
"102818",6.7,15.8,12,3.2,3.4,"WNW",50,22,76,999.6,13.1
"102819",8.9,14.5,7,0.8,6.4,"WSW",63,31,95,1013.1,10.6
"102820",8.6,19,0.4,4,9.2,"NW",48,28,87,1015.9,11.9
"102824",4,16.1,21,9,1,"W",20,2,77,1020.6,9.9
"102825",5.2,21.1,0,1.2,8.2,"NNE",43,17,48,1013.4,16
"102826",10.7,25.8,0,4,2.6,"NNE",35,7,32,1009.2,17.3
"102827",11,13.6,0,4,0,"SSE",37,11,77,1013.4,12.8
"102832",2.5,16.1,3,11,6.8,"S",39,7,87,1028.2,7
"102833",2.6,14.5,0.2,2.8,10.3,"ESE",41,24,65,1028,8.4
"102834",4.7,15.1,0,2.2,11.7,"SSE",41,17,66,1030.2,9.4
"102838",9.9,14.8,0.4,13.8,3.2,"WNW",83,43,77,1004.4,11.2
"102839",8.4,13.6,15,3,6.4,"W",74,41,75,1001.1,10.7
"102840",9.6,14.8,7,3,5.1,"W",61,31,90,1011.2,10.4
"102841",8.6,14.3,5.6,4.4,9.2,"W",56,30,72,1015.2,10.9
"102845",7,25,0.4,8.4,10.4,"NW",30,13,62,1026.2,14.3
